Influencer's Name,Post,Date Created,Engagement,Number of Likes,Platform,Categoria
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/CAuxnJ-h51P/,2020-07-09T05:21:30.153871Z,0.22,676,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/CAiOKvwgFgB/,2020-07-09T05:21:24.132818Z,0.21,633,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/CAaLn29A7WZ/,2020-07-09T05:21:15.738652Z,0.11,350,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/CAQ14oegB07/,2020-07-09T05:21:00.512872Z,0.1,377,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/CALdAgZgtNW/,2020-07-09T05:20:49.874648Z,0.12,441,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/CAIXIfMgnmm/,2020-07-09T05:20:36.669102Z,0.06,196,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_92YI-AlO_/,2020-07-09T05:20:27.893154Z,0.2,737,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_7YkYtAizQ/,2020-07-09T05:20:09.954820Z,0.21,759,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_0fPVghmPs/,2020-07-09T05:20:04.049939Z,0.11,424,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_w-uR1Aeze/,2020-07-09T05:20:00.531362Z,0.76,2697,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_u0zSFguW-/,2020-07-09T05:19:52.744248Z,0.06,222,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_pPzmLAn1g/,2020-07-09T05:19:44.604195Z,0.47,1681,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_kvokmAjbc/,2020-07-09T05:19:43.479188Z,0.2,674,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_P1CEAgAT9/,2020-07-09T05:19:08.100989Z,0.25,855,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_NP-VqBa8T/,2020-07-09T05:19:02.310961Z,0.13,473,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_AU1mXASql/,2020-07-09T05:18:48.990284Z,0.12,385,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-7kHQCh0zK/,2020-07-09T05:18:36.762618Z,0.32,1154,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-zY8PmgcUO/,2020-07-09T05:18:22.958626Z,0.12,398,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-xkazRAZXX/,2020-07-09T05:18:19.492467Z,0.06,226,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-sbN8zBigl/,2020-07-09T05:18:11.254080Z,0.11,361,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-sT4p9hbJo/,2020-07-09T05:18:09.292428Z,0.11,397,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-rU6RIhpZz/,2020-07-09T05:18:05.280666Z,0.15,549,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-iHtJmBm5_/,2020-07-09T05:17:23.454959Z,0.15,525,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-heE72h1_p/,2020-07-09T05:17:13.271886Z,0.12,383,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-dLkDABqhI/,2020-07-09T05:17:09.217321Z,0.22,732,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-aUDB7hWpK/,2020-07-09T05:17:02.818364Z,0.13,497,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-XKoFZgrv-/,2020-07-09T05:17:00.979685Z,0.14,553,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-QKRXhBIGb/,2020-07-09T05:16:53.800023Z,0.14,527,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-QDi9ih2CF/,2020-07-09T05:16:51.093910Z,0.42,1538,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-Mk0CehVhl/,2020-07-09T05:16:49.165717Z,0.26,967,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B-Mjdkzhlon/,2020-07-09T05:16:46.466313Z,0.13,510,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B9-A_SaBpUg/,2020-07-09T05:16:41.595768Z,0.36,1172,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B9y8m4PAmk2/,2020-07-09T05:16:18.713221Z,0.06,232,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B9wwsgMBosn/,2020-07-09T05:16:16.505046Z,0.14,500,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B9rKe20h3pS/,2020-07-09T05:16:06.685848Z,0.13,491,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B9pFUewB9hc/,2020-07-09T05:16:04.271007Z,0.16,588,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B9bi10ggs-t/,2020-07-09T05:15:44.234312Z,0.16,603,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B9aCcNUh3Os/,2020-07-09T05:15:38.239123Z,0.28,1014,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B9TvU8hBroy/,2020-07-09T05:15:30.086400Z,0.13,475,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B9SPN_DBiRx/,2020-07-09T05:15:19.098853Z,0.18,633,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B9MXPGhBqIS/,2020-07-09T05:15:13.368055Z,0.14,502,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B81XBY7heli/,2020-07-09T05:14:26.281737Z,0.2,749,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B8uRW7whk2M/,2020-07-09T05:14:19.856568Z,0.06,194,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B8D3cajhpU9/,2020-07-09T05:13:53.964882Z,0.5,1778,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B73i98GhqbH/,2020-07-09T05:13:32.835176Z,0.04,155,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B70xWlVh6D8/,2020-07-09T05:13:12.156411Z,0.06,220,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B7vUUqMheNE/,2020-07-09T05:13:07.665630Z,0.35,1299,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B7iubqMBoc1/,2020-07-09T05:12:37.865914Z,0.13,463,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B7bOFdqhXWD/,2020-07-09T05:12:30.329005Z,0.1,381,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B7dSwbzBU7v/,2020-07-09T05:12:18.869826Z,0.29,1087,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B7bq7DNhdXI/,2020-07-09T05:12:17.708113Z,0.27,1004,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B7YGM_Nhgah/,2020-07-09T05:12:13.944995Z,0.29,1062,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B7LspepBq2S/,2020-07-09T05:12:01.906055Z,0.2,713,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B7Dwik2Bg4y/,2020-07-09T05:11:49.361442Z,0.28,965,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B7GOALZByMl/,2020-07-09T05:11:48.602590Z,0.35,1165,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B6VJbS6hGmO/,2020-07-09T05:10:49.675879Z,0.24,891,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B6S1k6fhSvU/,2020-07-09T05:10:45.795662Z,0.2,718,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B6DOyNYBEpT/,2020-07-09T05:10:36.230332Z,0.18,639,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B6B47tih1M7/,2020-07-09T05:10:23.554196Z,0.14,537,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B6A4wAdBwcO/,2020-07-09T05:10:21.958805Z,0.25,897,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B5pXl9XBRn2/,2020-07-09T05:10:03.255224Z,0.29,1051,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B5L-dntAMZY/,2020-07-09T05:09:20.256659Z,0.17,645,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B5KtwNxAFLG/,2020-07-09T05:09:19.345778Z,0.43,1521,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B4c8kehhi__/,2020-07-09T05:08:21.521900Z,0.17,630,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B4QJx7sBTcy/,2020-07-09T05:07:42.188559Z,0.08,292,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B4KKG_chBGW/,2020-07-09T05:07:09.570546Z,0.06,249,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B4E6PFWBecJ/,2020-07-09T05:07:01.082575Z,0.1,374,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B4C1EHmAGk4/,2020-07-09T05:06:50.804937Z,0.22,828,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B4CYQJMBrN2/,2020-07-09T05:06:46.102352Z,0.06,241,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3_8J3Ph6_R/,2020-07-09T05:06:27.979546Z,0.12,435,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B36-4EshqLb/,2020-07-09T05:06:20.788862Z,0.06,213,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B31turKhSkj/,2020-07-09T05:06:12.675872Z,0.09,338,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3whCkmhroM/,2020-07-09T05:05:59.882436Z,0.1,367,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3sg15Oh3Bg/,2020-07-09T05:05:52.554773Z,0.11,385,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3jkxq4horX/,2020-07-09T05:05:09.585173Z,1.3,4720,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3ZrUCRhd3P/,2020-07-09T05:04:47.548411Z,0.22,806,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3Xj38EhSA_/,2020-07-09T05:04:44.475422Z,0.09,350,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3XJu36BEiX/,2020-07-09T05:04:43.641976Z,0.12,443,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3UCAuFh6_I/,2020-07-09T05:04:34.956698Z,0.16,563,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3UBotfhyUa/,2020-07-09T05:04:33.532709Z,0.25,861,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3CRFEuB1zp/,2020-07-09T05:04:01.778467Z,0.08,296,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B21_WrchhgM/,2020-07-09T05:03:28.072218Z,0.16,579,Instagram,institucional
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B21dzuxh0p_/,2020-07-09T05:03:15.835992Z,0.15,510,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/-1g1YHh896/,2020-07-09T03:28:54.534114Z,0.02,61,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/_UtMlMh865/,2020-07-09T03:28:44.661168Z,0.03,55,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/_XlAXGB89E/,2020-07-09T03:28:42.642128Z,0.02,58,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/_cgFDMh872/,2020-07-09T03:28:40.933174Z,0.02,57,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BA2RJdDB8_7/,2020-07-09T03:27:35.125106Z,0.03,80,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BBNL2DpB89k/,2020-07-09T03:27:33.445973Z,0.03,97,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BBVGHCkB87I/,2020-07-09T03:27:05.457539Z,0.03,83,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BCLdOvJB88V/,2020-07-09T03:25:48.099011Z,0.04,113,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BCn15Rwh8-v/,2020-07-09T03:24:40.693249Z,0.05,125,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BEPOYIiB81S/,2020-07-09T03:23:24.651000Z,0.04,124,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BFHYXcBh8xV/,2020-07-09T03:22:45.163128Z,0.04,104,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BFzzZBxh8wA/,2020-07-09T03:21:39.153489Z,0.05,149,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BG7ngtWB82L/,2020-07-09T03:18:53.284712Z,0.08,195,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BHk-L_wAtno/,2020-07-09T03:17:47.251645Z,0.09,220,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BIVYEEMAIyj/,2020-07-09T03:17:32.230139Z,0.09,241,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BIvIJi-g_Cf/,2020-07-09T03:17:13.173861Z,0.07,183,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BIxllrMgS-S/,2020-07-09T03:17:02.520253Z,0.03,84,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BJnjw_XgOnb/,2020-07-09T03:15:32.547135Z,0.06,169,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BJnoIa-gSNJ/,2020-07-09T03:15:27.677322Z,0.04,116,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BJqVkiVAI-4/,2020-07-09T03:15:00.990697Z,0.11,276,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BKY0g5DgKKo/,2020-07-09T03:14:32.449474Z,0.08,217,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BLZEQK_gFUu/,2020-07-09T03:12:20.562218Z,0.08,215,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BMocJ2AhKrI/,2020-07-09T03:10:19.006978Z,0.16,395,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BeBlUZLlT7K/,2020-07-09T03:07:30.867133Z,0.13,325,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/Be3sQzFFEFb/,2020-07-09T03:06:13.859380Z,0.2,396,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/Bgj1dNKlHtj/,2020-07-09T03:05:12.482372Z,0.18,398,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/Bk4mqEHF4dL/,2020-07-09T03:04:13.029876Z,0.58,569,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BldLgkTFVxF/,2020-07-09T03:03:54.740826Z,0.26,423,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BnXAE4xl2FI/,2020-07-09T03:03:06.806109Z,0.28,448,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BsgeWoeA3sZ/,2020-07-09T03:00:02.605537Z,0.12,259,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BsyQKDPAAp6/,2020-07-09T02:59:40.478920Z,1.75,4453,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/B2b85H0nlZj/,2020-07-09T02:56:17.702881Z,0.16,273,Instagram,institucional
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/B2xK3mUAg2_/,2020-07-09T02:55:46.056209Z,0.23,372,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CCYVwzmhYq2/,2020-07-09T06:30:03.883641Z,0.27,266,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CCQufAGh8cr/,2020-07-09T06:29:52.099735Z,0.67,679,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CCOQsnthdMO/,2020-07-09T06:29:47.630517Z,0.32,228,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CCMi3l2BAU6/,2020-07-09T06:29:43.317313Z,0.23,220,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CCMAJoZhPWx/,2020-07-09T06:29:34.225903Z,0.84,814,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CCJ-PiVhaZR/,2020-07-09T06:29:30.996865Z,0.34,333,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CCJHKbfBYFi/,2020-07-09T06:29:25.908666Z,0.3,296,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CCGgX3-hTSi/,2020-07-09T06:29:17.352807Z,0.34,256,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CBi6V7oh9hs/,2020-07-09T06:28:08.416894Z,0.17,165,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CBjBaGKBmTY/,2020-07-09T06:27:52.181481Z,2.49,2032,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CBGDTKyBOnJ/,2020-07-09T06:27:06.691117Z,0.54,547,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CBDzn8Ah6h3/,2020-07-09T06:27:03.008444Z,0.05,57,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CA50oZUhcw3/,2020-07-09T06:26:38.849435Z,2.14,2136,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CAqnOBvhtPo/,2020-07-09T06:26:24.501342Z,1,933,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CAoDFp7hbAb/,2020-07-09T06:26:19.344684Z,0.55,535,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CAliwcHB6BX/,2020-07-09T06:26:16.600131Z,0.56,473,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CAVCpdGBgYm/,2020-07-09T06:25:58.137114Z,0.93,821,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/CANWSNVg5Lm/,2020-07-09T06:25:44.066531Z,0.28,292,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B_924MOg7B2/,2020-07-09T06:24:54.668852Z,0.29,288,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B_5xi7hpDxn/,2020-07-09T06:24:17.595821Z,0.3,311,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B_24SxwpTAl/,2020-07-09T06:24:03.569930Z,0.64,642,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B_zireJJNpS/,2020-07-09T06:23:46.334699Z,0.27,275,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B_k1dNepo_z/,2020-07-09T06:23:15.533528Z,6.44,5792,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B_aHmrBJpce/,2020-07-09T06:23:03.748766Z,0.89,892,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B_QP223hfjB/,2020-07-09T06:22:45.855482Z,0.14,146,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B_N2k4lBEh_/,2020-07-09T06:22:28.615095Z,0.22,231,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B_F2NNQpqsG/,2020-07-09T06:22:23.741971Z,0.53,532,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B_AlZrbJ_lg/,2020-07-09T06:22:14.667052Z,0.11,116,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B-8IfwUhUBZ/,2020-07-09T06:21:58.099812Z,0.4,383,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B-7uOtKhYzS/,2020-07-09T06:21:53.324877Z,0.35,350,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B-2SNadBleG/,2020-07-09T06:21:48.878673Z,0.11,115,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B-zSBUCBOs4/,2020-07-09T06:21:44.041577Z,0.25,252,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B-kQmBZB6eL/,2020-07-09T06:21:20.207876Z,0.6,611,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B-j1koFhyuA/,2020-07-09T06:21:12.054774Z,0.18,187,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B-iIFGVhUCy/,2020-07-09T06:21:09.230110Z,0.15,146,Instagram,institucional
Rede Condor (@redecondor),https://www.instagram.com/p/B-dLngrhW6F/,2020-07-09T06:21:02.641625Z,0.57,573,Instagram,institucional
